"subjectID","Source","n_obs","activityIndex","activityDesc","mean_bodyaccel_x","mean_BodyAcc_X","mean_tBodyAcc_Y","std_tBodyAcc_Y","mean_tGravityAcc_Y","mean_tGravityAcc_Z","std_tGravityAcc_Z","mean_tBodyAccJerk_Z","std_tBodyAccJerk_Z","mean_tBodyGyro_Z","std_tBodyGyro_Z","mean_tBodyGyroJerk_Z","std_tBodyGyroJerk_Z","mean_fBodyAcc_Y","std_fBodyAcc_Y","meanFreq_fBodyAcc_Y","mean_fBodyAccJerk_Y","std_fBodyAccJerk_Y","meanFreq_fBodyAccJerk_Y","mean_fBodyGyro_Y","std_fBodyGyro_Y","meanFreq_fBodyGyro_Y","mean_tBodyAcc_Z","std_tBodyAcc_Z","std_tGravityAcc_X","mean_tBodyAccJerk_X","std_tBodyAccJerk_X","mean_tBodyGyro_X","std_tBodyGyro_X","mean_tBodyGyroJerk_X","std_tBodyGyroJerk_X","mean_fBodyAcc_Z","std_fBodyAcc_Z","meanFreq_fBodyAcc_Z","mean_fBodyAccJerk_Z","std_fBodyAccJerk_Z","meanFreq_fBodyAccJerk_Z","mean_fBodyGyro_Z","std_fBodyGyro_Z","meanFreq_fBodyGyro_Z","mean_tBodyAcc_X","std_tBodyAcc_X","mean_tGravityAcc_X","std_tGravityAcc_Y","mean_tBodyAccJerk_Y","std_tBodyAccJerk_Y","mean_tBodyGyro_Y","std_tBodyGyro_Y","mean_tBodyGyroJerk_Y","std_tBodyGyroJerk_Y","mean_fBodyAcc_X","std_fBodyAcc_X","meanFreq_fBodyAcc_X","mean_fBodyAccJerk_X","std_fBodyAccJerk_X","meanFreq_fBodyAccJerk_X","mean_fBodyGyro_X","std_fBodyGyro_X","meanFreq_fBodyGyro_X","meanFreq_fBodyBodyAccJerkMag","meanFreq_fBodyBodyGyroMag","meanFreq_fBodyBodyGyroJerkMag","mean_fBodyAccMag","mean_fBodyBodyAccJerkMag","mean_fBodyBodyGyroMag","mean_fBodyBodyGyroJerkMag","std_fBodyAccMag","std_fBodyBodyAccJerkMag","std_fBodyBodyGyroMag","std_fBodyBodyGyroJerkMag","meanFreq_fBodyAccMag","mean_tGravityAccMag","std_tBodyAccJerkMag","mean_tBodyGyroJerkMag","mean_tBodyAccMag","std_tGravityAccMag","mean_tBodyGyroMag","std_tBodyGyroJerkMag","std_tBodyAccMag","mean_tBodyAccJerkMag","std_tBodyGyroMag"
1,"TRAIN",53,5,"STANDING",0.278917629056604,0.278917629056604,-0.0161375901037736,-0.973190056415094,-0.272983832264151,0.0134905823226415,-0.976324063584906,-0.00368524954709434,-0.992251177358491,0.074800751,-0.980645626981132,-0.0489505466716981,-0.992108467169811,-0.977070847735849,-0.972293102075472,0.117478948718868,-0.985418704528302,-0.987018226792453,0.0391618954943396,-0.988984455849057,-0.987107727735849,-0.0447191978169811,-0.110601817735849,-0.979775876981132,-0.99376298509434,0.0753766542264151,-0.994604542264151,-0.0239877347979245,-0.987191946603773,-0.0996092129056604,-0.992945106981132,-0.985297098679245,-0.977937259622642,0.244858585792453,-0.990752166037736,-0.992349818113207,0.138581478749057,-0.980773122830189,-0.98234533,0.100607635139623,0.278917629056604,-0.995759901509434,0.942952000377358,-0.981225957924528,0.00797573092830189,-0.98564873245283,-0.0593972209811321,-0.98773444,-0.0440627877924528,-0.99513791735849,-0.995249932641509,-0.99602834509434,0.086515361908868,-0.994630797358491,-0.995073759245283,0.314182940150943,-0.986386786037736,-0.987497128679245,-0.120293020603774,0.422220102264151,-0.0286057725328302,0.334498734301887,-0.985356361132076,-0.992542477547169,-0.984617623396227,-0.994815376981132,-0.982313804716981,-0.992536003396226,-0.978466072075472,-0.994671123207547,0.284555290773585,-0.98427820735849,-0.993096209433962,-0.994966790566038,-0.98427820735849,-0.981942928867925,-0.976493792830189,-0.994733238679245,-0.981942928867925,-0.992367790566038,-0.978690028679245
2,"TEST",54,5,"STANDING",0.277911472222222,0.277911472222222,-0.0184208270166667,-0.957304989259259,-0.370062696851852,0.129747161222222,-0.945927078703704,-0.00837158846722222,-0.982841446481481,0.0878351695481481,-0.964856701851852,-0.0546539479425926,-0.973610118333333,-0.959871697407407,-0.957908842222222,0.0623378066683333,-0.970851337962963,-0.973520241111111,-0.0569368291814815,-0.972576152962963,-0.97103605037037,-0.171160370096296,-0.105908536055556,-0.949741851296296,-0.986685818703704,0.0747588597592592,-0.981085715555556,-0.0238623875712963,-0.972998629814815,-0.105562157888889,-0.979324000740741,-0.962471195740741,-0.946433583518519,0.104462499601852,-0.979775152037037,-0.984599905185185,0.0396498183462963,-0.960627696111111,-0.969754295740741,0.000226810610740737,0.277911472222222,-0.987271889259259,0.896928566851852,-0.974194420370371,0.0103291774794444,-0.97105943962963,-0.0820396577592592,-0.971441996481482,-0.042241953537037,-0.983447258518519,-0.983946739814815,-0.989056469814815,0.108519182924074,-0.980973241666667,-0.983007923703704,0.331449281481482,-0.967037112037037,-0.97498812462963,-0.107416045074074,0.304871865218519,-0.0661266045796296,0.160662823925926,-0.964052166481481,-0.977065295555555,-0.961775904814815,-0.977849827407407,-0.960519381481482,-0.97516046,-0.956788725740741,-0.977754298148148,0.119649963903704,-0.965875181296296,-0.976675280185185,-0.983951904259259,-0.965875181296296,-0.957874965,-0.963466341851852,-0.977204427777778,-0.957874965,-0.980489077407407,-0.953943380370371
3,"TRAIN",61,5,"STANDING",0.280046513278688,0.280046513278688,-0.0143376555065574,-0.893449307213115,-0.301735130327869,0.024763106752459,-0.928161577377049,-0.00807177934114754,-0.973059634918033,0.0665262054098361,-0.91236408147541,-0.0416832156688525,-0.958293011803279,-0.908075353770492,-0.89243434852459,-0.128180130065574,-0.943497973606557,-0.943948547213115,-0.258164810172131,-0.937711157213115,-0.923125941147541,-0.31601120702623,-0.101621722633148,-0.911419015081967,-0.982020428032787,0.0750900622277049,-0.957086489344262,-0.0246626070770492,-0.900462227540984,-0.0994602620655738,-0.940937642459016,-0.939507735245902,-0.904801254590164,0.00771897878688524,-0.969174903442623,-0.975595949508197,-0.112367641836066,-0.916172537704918,-0.919743846065574,-0.229120091067541,0.280046513278688,-0.96674254295082,0.935030778524591,-0.957425321803279,0.00771663644590164,-0.941686785737705,-0.0585101918262295,-0.927788618196722,-0.0472415819016394,-0.968433747868853,-0.960123409508197,-0.969931287377049,-0.087024832195082,-0.957666856721312,-0.960570921803279,0.0749564403088525,-0.901282267540983,-0.901985672459016,-0.297107441654098,0.129816297732787,-0.309822161422951,-0.020630781795082,-0.926968932295082,-0.948627467704918,-0.913682362622951,-0.960331717868853,-0.921836076557377,-0.948206814426229,-0.883439718032787,-0.957121510491803,-0.000332753967377049,-0.925430819016394,-0.948770043278689,-0.962339339672131,-0.925430819016394,-0.915143303606557,-0.892089349344262,-0.957679766885246,-0.915143303606557,-0.959303840327869,-0.88212522147541
4,"TEST",56,5,"STANDING",0.280499745892857,0.280499745892857,-0.00948911098553571,-0.86159737875,-0.0759009061071429,0.166893825946429,-0.899404775267857,-0.0211889890567857,-0.973054201071428,0.0755636430892857,-0.909995038571428,-0.0490753497867857,-0.957982019464286,-0.889549205,-0.857380281803571,-0.0669875048642857,-0.937624242142857,-0.944075308928572,-0.126450632983929,-0.955992945178571,-0.945825840178572,-0.364372374642857,-0.0961574905535714,-0.896880538392857,-0.972908355892857,0.0721328379857143,-0.972586541964286,-0.0306449342357143,-0.909687974464286,-0.103057894142857,-0.949633878571429,-0.93164342125,-0.887554317678571,-0.0377822772491071,-0.968648411607143,-0.976229505535714,0.0711056632839286,-0.915280955357143,-0.91665163125,-0.223109154546429,0.280499745892857,-0.97692058,0.95619779125,-0.917613464821429,-0.00653015693773214,-0.938354677857143,-0.061824850625,-0.949227146964286,-0.0461257201357143,-0.976065174642857,-0.973497549642857,-0.978737637678571,0.0620999958378571,-0.972310894285714,-0.975706723571428,0.2722139805,-0.905464161964286,-0.912464793928571,-0.2748096406875,0.201262207319643,-0.286128312085714,0.0609850024464286,-0.917614014821429,-0.956139283571429,-0.914209165714286,-0.964471139464286,-0.895340042142857,-0.96003249875,-0.887194404285714,-0.9664302175,-0.102971757742857,-0.906478051785714,-0.958159482142857,-0.967614073928572,-0.906478051785714,-0.890976683392857,-0.900982100535715,-0.964282784285714,-0.890976683392857,-0.963370738392857,-0.885144317678572
5,"TRAIN",56,5,"STANDING",0.282544390892857,0.282544390892857,-0.00700418554517857,-0.869439913392857,-0.03871012665,0.138638436607143,-0.914608495714286,-0.0122812220569643,-0.963832118928571,0.0690945763946429,-0.907471555714286,-0.0422221341625,-0.944755343035714,-0.890796360535715,-0.867933178017857,-0.00894413194107143,-0.93137020875,-0.936202600714286,-0.143681804520893,-0.939373524464285,-0.931857811428572,-0.162944927001786,-0.102171095696429,-0.869327321785715,-0.974088206071428,0.0725189859107143,-0.962647080178571,-0.0322711902673214,-0.910395222321429,-0.0922249863035714,-0.941930044107143,-0.915083799107143,-0.858231387857143,-0.028287522525,-0.958438726607143,-0.96807230125,-0.0333637020357143,-0.907190836607143,-0.91678935625,-0.109180363773214,0.282544390892857,-0.968591815714285,0.960188699107143,-0.931973943392857,-0.00221990214464286,-0.931217140714286,-0.050987505,-0.933738104107143,-0.0399108188821429,-0.961177741607143,-0.964500917321429,-0.97066840875,-0.0164066779678572,-0.963059235178571,-0.965778920714286,0.150463078469643,-0.909661802321428,-0.912780915714286,-0.178598410944643,0.140971600726786,-0.157768871232143,-0.0393135966410715,-0.9046413925,-0.941825903035714,-0.904543921607143,-0.952286438035714,-0.886745170714286,-0.943601960178571,-0.868913993928571,-0.946196462857143,-0.0169422323298214,-0.906104701071428,-0.942962047678572,-0.958405900892857,-0.906104701071428,-0.87977380125,-0.900671630714286,-0.947970723571429,-0.87977380125,-0.956863566071428,-0.867041711785714
6,"TRAIN",57,5,"STANDING",0.280346248596491,0.280346248596491,-0.0181236327175439,-0.921493191754386,-0.230251036140351,0.0139193473596492,-0.942795062280702,-0.00481712245438596,-0.967547241754386,0.0767394745964912,-0.947782155964912,-0.0506432189438597,-0.962758177192982,-0.930336471754386,-0.921449111052632,-0.0866319977508772,-0.951405464912281,-0.950681450350877,-0.251013912454386,-0.943273146140351,-0.942539174210526,-0.195978463377193,-0.112172831947368,-0.925692371929825,-0.985583066842105,0.0730699604561404,-0.973132635789474,-0.028251913022807,-0.947561298596491,-0.103292534210526,-0.946423593157894,-0.942864017017544,-0.922067224210526,0.0208815076140351,-0.963743518070175,-0.969895845789474,-0.0715339890175439,-0.943239602105263,-0.95445570245614,-0.0778747190508772,0.280346248596491,-0.981758159649123,0.945139003859649,-0.96844910122807,0.00871883993421053,-0.949362277017544,-0.0589823639438596,-0.94248658631579,-0.0428828304736842,-0.962422163684211,-0.977100287368421,-0.984067374035088,0.0664521774298246,-0.97348053877193,-0.975235677719298,0.186559227035088,-0.931612384385965,-0.952817395263158,-0.114716166140877,0.190943682210526,-0.0701196902631579,0.0276252654912281,-0.945949804035088,-0.955914005438597,-0.926664297017544,-0.955425138245614,-0.94456410754386,-0.95538157877193,-0.923108761578948,-0.952088499473684,0.0373542193561404,-0.945022876491228,-0.956099145964912,-0.963406222982456,-0.945022876491228,-0.939310249649123,-0.939404744385965,-0.952536233859649,-0.939310249649123,-0.967102436140351,-0.915891572982456
7,"TRAIN",53,5,"STANDING",0.282723539433962,0.282723539433962,-0.0145740341037736,-0.923400921886792,-0.117607048924528,-0.0516573721320755,-0.939161014716981,-0.0108420294035849,-0.972060053207547,0.0851045000566038,-0.95163077735849,-0.0545390015471698,-0.978166790943397,-0.941883783773585,-0.919118753018868,-0.159730059003774,-0.967165093018868,-0.966850290188679,-0.188479735466038,-0.957548671320754,-0.945818157735849,-0.298448698150943,-0.0997778303207547,-0.917064168490566,-0.987917503962264,0.0751915112830189,-0.976403544716981,-0.0291582212545283,-0.94524768735849,-0.0901539662169811,-0.96598339754717,-0.938550519811321,-0.912358813773585,0.000988940107547169,-0.968229643018867,-0.974533710754717,-0.0891602062907547,-0.957165056226415,-0.954339406415095,-0.188116628033962,0.282723539433962,-0.979307570377358,0.958728687924528,-0.966162998679245,0.00694700354075472,-0.965810609622642,-0.0774336443396226,-0.949646946792453,-0.0412797611886792,-0.976837757358491,-0.976681834339623,-0.980541336037736,-0.079704728245283,-0.976323086226415,-0.978729082830189,0.098774853689,-0.938121637735849,-0.947891986226415,-0.188057605981132,0.256759439860378,-0.187181670020755,0.0954707400377358,-0.945611450377358,-0.967417888301887,-0.93870498490566,-0.973671168679245,-0.93728796509434,-0.969092161886792,-0.919848139056604,-0.971899418301887,-0.0288451773293208,-0.942724659245283,-0.968566356037736,-0.977377083018868,-0.942724659245283,-0.933590156792453,-0.943425564528302,-0.97210793,-0.933590156792453,-0.973381306226415,-0.918438958867924
8,"TRAIN",54,5,"STANDING",0.279620986111111,0.279620986111111,-0.0148113067148148,-0.938479429074074,-0.0904603488214815,-0.0979392024814815,-0.918293913703704,0.00322153267648148,-0.982610899259259,0.063688907,-0.974118322407407,-0.0478483225666667,-0.989270900740741,-0.9500491,-0.936231722777778,0.0771842726148148,-0.976177675,-0.97858173,-0.0598195579537037,-0.972595487037037,-0.968055495925926,-0.197392513112963,-0.106114996837037,-0.926065255185185,-0.987690217222222,0.0753739045185185,-0.989198879814815,-0.0219671978203704,-0.972990379814815,-0.097757576,-0.981573085740741,-0.950362935555555,-0.919744963888889,0.121181473814815,-0.979477193333333,-0.984465744444445,0.0692831244296296,-0.975512276666667,-0.975976456111112,0.0222011082111111,0.279620986111111,-0.988815418148148,0.957669921111111,-0.958904114074074,0.00814951727462963,-0.976442140740741,-0.0280117633814815,-0.969421045555555,-0.0485190684259259,-0.985508765185185,-0.988219862222222,-0.98918374962963,0.0231155666555556,-0.989029238518519,-0.990414086851852,0.267296230824074,-0.969677435925926,-0.974200997592592,-0.154243187048148,0.308060633885185,-0.108780315687387,0.179173689962963,-0.953746070740741,-0.979745872037037,-0.964564224074074,-0.983709233333333,-0.938628186322222,-0.979135440925926,-0.954119826296296,-0.981832336296296,0.110646845581481,-0.953762884074074,-0.979932239074074,-0.987580587777778,-0.953762884074074,-0.937187185222222,-0.952848496851852,-0.982460332222222,-0.937187185222222,-0.984920797777778,-0.95322478962963
9,"TEST",45,5,"STANDING",0.282310057333333,0.282310057333333,-0.0200454954022222,-0.938635759333333,-0.010383816474,0.00914769235555554,-0.932245295111111,-0.004700785502,-0.970584264666667,0.0992409332222222,-0.939889737333333,-0.0575743131488889,-0.969726483555556,-0.944849431777778,-0.938790016888889,-0.00378721862222222,-0.962624298888889,-0.968234579555555,-0.0981894026,-0.954514301555555,-0.941950576888889,-0.348959970422222,-0.0952747481333333,-0.919295805777778,-0.989103160444444,0.0760032053555556,-0.969973398888889,-0.029183136346,-0.921990612,-0.095897704,-0.949105691555556,-0.941686874222222,-0.913896832222222,0.000165424148888888,-0.967129200444444,-0.972588748666667,-0.128067958244444,-0.941510336,-0.944942811777778,-0.16576126334,0.282310057333333,-0.975741252444445,0.961323502222222,-0.972573867555556,0.0130699796066667,-0.963849332888889,-0.060810158296,-0.946046640444444,-0.0419199574333333,-0.975036530444444,-0.971662692,-0.977579248444444,-0.105711680368889,-0.971313768666667,-0.971278823333333,-0.0235041479111111,-0.916974437555556,-0.924738576444444,-0.222857823644444,0.200537688288889,-0.174953568622222,0.0243650848444444,-0.946330171777778,-0.963242884,-0.929769067777778,-0.967491628,-0.940265546444445,-0.963593159555556,-0.910909659555556,-0.964770799111111,0.0235738706622222,-0.945167482444444,-0.963764177777778,-0.969824044222222,-0.945167482444444,-0.936105010444444,-0.921030223111111,-0.965287050888889,-0.936105010444444,-0.969524578888889,-0.908291403111111
10,"TEST",44,5,"STANDING",0.276650300681818,0.276650300681818,-0.0155418603409091,-0.919561843409091,-0.0431597830454546,0.0346980210431818,-0.959579657727273,-0.00485841031477273,-0.9764306,0.103251560681818,-0.953681099545454,-0.0584162547045455,-0.969051030681818,-0.923378745227273,-0.921860476590909,-0.0126234259545455,-0.942187760454546,-0.944847393636363,-0.187095243409091,-0.960323800909091,-0.958399857954545,-0.164082230704545,-0.107964083931818,-0.941271440454545,-0.991259485,0.0809784390227272,-0.964311490454545,-0.0281854325604546,-0.929895057954545,-0.104753833181818,-0.950367548409091,-0.955272383863636,-0.938098683181818,0.0776098480747727,-0.972241512272727,-0.979428729090909,0.0056287385340909,-0.950915730909091,-0.958901257272727,-0.0988874452431818,0.276650300681818,-0.978403481818182,0.954008785454546,-0.975410724090909,0.0119007630575,-0.941328663409091,-0.0876820486363636,-0.958861164090909,-0.0371593000727273,-0.976445016590909,-0.970099814318182,-0.982949246136363,0.159123629063636,-0.963565166136364,-0.968612135909091,0.253301389636364,-0.924005912954545,-0.932273942727273,-0.281787222606818,0.197319524797727,-0.226492596295455,0.0133897488363636,-0.9401101675,-0.951633690454545,-0.937786743409091,-0.965614081363637,-0.945048242954546,-0.952105964545455,-0.922961550454546,-0.965055815454545,0.0902454673818182,-0.951988907954545,-0.952058214545455,-0.971637661590909,-0.951988907954545,-0.937264537954546,-0.929787259772728,-0.964409410454546,-0.937264537954546,-0.965163818409091,-0.920486810227273
